DEPT[M],GAM(NAT),CALIPER[,RES[OHM],RES(16N),DEN(CDL),RES(64N),SANG[DEG,SP[MV]
7.36,80.6863,10.3427,3508.51,2810.74,1.40339,2595.74,1.55544,-302.216
7.38,78.6119,10.3427,3508.51,2810.74,1.40339,2585.2,1.55544,-302.216
7.4,76.5377,10.3465,3508.45,2810.69,1.40339,2585.17,1.55544,-302.216
7.42,75.8462,10.3465,3508.45,2810.69,1.40339,2574.81,1.55544,-302.216
7.44,73.7719,10.3465,3508.56,2810.74,1.40339,2574.78,1.55544,-302.216
7.46,71.6976,10.3499,3508.56,2810.74,1.40339,2559.13,1.65033,-302.216
7.48,75.1548,10.3499,3508.45,2810.69,1.40339,2559.08,1.65059,-302.216
7.5,78.612,10.3532,3508.45,2810.69,1.40339,2541.88,1.63015,-271.547
7.52,82.0692,10.3532,3508.51,2810.69,1.40339,2541.83,1.63009,-271.461
7.54,80.6863,10.3532,3508.51,2810.69,1.40339,2524.4,1.63009,-271.461
7.56,79.3034,10.3594,3508.45,2810.74,1.40339,2524.35,1.63009,-271.461
7.58,82.0691,10.3594,3508.45,2810.74,1.40345,2507.05,1.63009,-271.461
7.6,84.8349,10.3556,3508.51,2810.69,1.40357,2507,1.63009,-271.461
7.62,87.6006,10.3556,3508.51,2810.69,1.40375,2486.01,1.63009,-271.461
7.64,87.6006,10.3556,3508.51,2810.69,1.40399,2485.95,1.63009,-271.461
7.66,87.6006,10.3532,3508.51,2810.69,1.40429,2467.52,1.63009,-271.461
7.68,87.6006,10.3532,3508.51,2810.74,1.40466,2467.47,1.63009,-271.461
7.7,87.6006,10.3441,3508.51,2810.74,1.40508,2444.65,1.57857,-271.461
7.72,87.6006,10.3441,3508.45,2810.69,1.40556,2444.58,1.57842,-271.461
7.74,93.8235,10.3441,3508.45,2810.69,1.4061,2423.04,1.49047,-239.379
7.76,100.046,10.3465,3508.51,2810.69,1.4067,2422.98,1.49023,-239.288
7.78,100.738,10.3465,3508.51,2810.69,1.40737,2401.54,1.49023,-239.288
7.8,101.429,10.3465,3508.45,2810.74,1.40809,2401.48,1.49023,-239.288
7.82,102.121,10.3527,3508.45,2810.74,1.40887,2378.84,1.49023,-239.288
7.84,100.738,10.3527,3508.51,2810.69,1.40972,2378.78,1.49023,-239.288
7.86,99.355,10.3351,3508.51,2810.69,1.41062,2354.32,1.49023,-239.288
7.88,100.046,10.3351,3508.51,2810.74,1.41146,2354.25,1.49023,-239.288
7.9,100.738,10.3351,3508.51,2810.74,1.41225,2331.02,1.49023,-239.288
7.92,101.429,10.3169,3508.51,2810.69,1.41297,2330.96,1.49023,-239.288
7.94,102.812,10.3169,3508.51,2810.69,1.41363,2315.3,1.54632,-239.288
7.96,104.195,10.315,3508.51,2810.69,1.41424,2315.26,1.54647,-239.288
7.98,102.812,10.315,3508.51,2810.69,1.41478,2297.87,1.49516,-247.682
8,101.429,10.315,3508.45,2810.74,1.4152,2297.82,1.49502,-247.706
8.02,100.046,10.3169,3508.45,2810.74,1.4155,2288.24,1.49502,-247.706
8.04,96.5893,10.3169,3508.51,2810.69,1.41568,2288.21,1.49502,-247.706
8.06,93.1321,10.3141,3508.51,2810.69,1.4157,2279.13,1.49502,-247.706
8.08,90.3663,10.3141,3508.51,2810.69,1.41555,2279.11,1.49502,-247.706
8.1,87.6006,10.3141,3508.51,2810.69,1.41523,2266.42,1.49502,-247.706
8.12,84.8349,10.3169,3508.51,2810.74,1.41475,2266.38,1.49502,-247.706
8.14,82.7606,10.3169,3508.51,2810.74,1.414,2250.23,1.49502,-247.706
8.16,80.6863,10.3155,3508.45,2810.69,1.41297,2250.18,1.49502,-247.706
8.18,75.1548,10.3155,3508.45,2810.69,1.41174,2235.9,1.53863,-247.706
8.2,69.6233,10.3155,3508.51,2810.69,1.41029,2235.86,1.53875,-247.706
8.22,64.0918,10.3174,3508.51,2810.69,1.40863,2217.93,1.52837,-312.316
8.24,63.4004,10.3174,3508.45,2810.74,1.40676,2217.88,1.52834,-312.495
8.26,62.709,10.3145,3508.45,2810.74,1.40469,2200.9,1.52834,-312.495
8.28,64.0919,10.3145,3508.56,2810.69,1.40234,2200.85,1.52834,-312.495
8.3,65.4747,10.3145,3508.56,2810.69,1.39983,2190.27,1.52834,-312.495
8.32,66.8576,10.315,3508.45,2810.74,1.39718,2190.24,1.52834,-312.495
8.34,66.1662,10.315,3508.45,2810.74,1.39438,2170.43,1.52834,-312.495
8.36,65.4747,10.3164,3508.51,2810.69,1.39152,2170.38,1.52834,-312.495
8.38,68.9319,10.3164,3508.51,2810.69,1.38859,2151.39,1.52834,-312.495
8.4,72.3891,10.3164,3508.45,2810.69,1.38561,2151.34,1.52834,-312.495
8.42,75.8462,10.3155,3508.45,2810.69,1.38257,2122.18,1.62228,-312.495
8.44,77.9205,10.3155,3508.51,2810.74,1.37968,2122.1,1.62254,-312.495
8.46,79.9948,10.3164,3508.51,2810.74,1.37693,2089.56,1.62496,-324.279
8.48,80.6863,10.3164,3508.51,2810.69,1.37434,2089.47,1.62497,-324.312
8.5,81.3777,10.3164,3508.51,2810.69,1.37186,2052.23,1.62497,-324.312
8.52,82.0691,10.315,3508.51,2810.69,1.36948,2052.13,1.62497,-324.312
8.54,79.9948,10.315,3508.51,2810.69,1.3672,2017.35,1.62497,-324.312
8.56,77.9205,10.3145,3508.45,2810.74,1.36503,2017.25,1.62497,-324.312
8.58,79.3034,10.3145,3508.45,2810.74,1.36309,1975.23,1.62497,-324.312
8.6,80.6863,10.3145,3508.51,2810.69,1.36131,1975.11,1.62497,-324.312
8.62,82.0691,10.3155,3508.51,2810.69,1.3597,1941.34,1.62497,-324.312
8.64,79.3034,10.3155,3508.45,2810.56,1.35825,1941.24,1.62497,-324.312
8.66,76.5377,10.3141,3508.45,2810.55,1.35693,1920.07,1.74959,-324.312
8.68,70.3148,10.3141,3508.51,2810.55,1.35572,1920.01,1.74994,-324.312
8.7,64.0919,10.3141,3508.51,2810.55,1.355,1903.31,1.80148,-312.892
8.72,57.8689,10.3169,3508.51,2810.69,1.35476,1903.26,1.80163,-312.86
8.74,57.1775,10.3169,3508.51,2810.69,1.35563,1880.12,1.80163,-312.86
8.76,56.4861,10.3183,3508.51,2810.69,1.35711,1880.06,1.80163,-312.86
8.78,57.1775,10.3183,3508.51,2810.69,1.35921,1867.37,1.80163,-312.86
8.8,57.1775,10.3183,3508.45,2810.33,1.36267,1867.34,1.80163,-312.86
8.82,57.1775,10.3164,3508.45,2810.33,1.36706,1862.5,1.80163,-312.86
8.84,57.1775,10.3164,3508.51,2810.06,1.37238,1862.49,1.80163,-312.86
8.86,57.1775,10.3193,3508.51,2810.06,1.37865,1850.76,1.80163,-312.86
8.88,55.7946,10.3193,3508.45,2809.7,1.38617,1850.72,1.80163,-312.86
8.9,53.0289,10.3193,3508.45,2809.7,1.39496,1840,1.8492,-312.86
8.92,50.2632,10.3188,3508.56,2808.89,1.40501,1839.97,1.84934,-312.86
8.94,55.1032,10.3188,3508.56,2808.89,1.41713,1831.71,1.85862,-152.048
8.96,59.9432,10.3183,3508.45,2807.36,1.43106,1831.69,1.85865,-151.594
8.98,65.4747,10.3183,3508.45,2807.35,1.44681,1823.7,1.85865,-151.594
9,69.6233,10.3183,3508.51,2806.14,1.46395,1823.68,1.85865,-151.594
9.02,73.7719,10.3198,3508.51,2806.13,1.4822,1816.01,1.85865,-151.594
9.04,71.6976,10.3198,3508.45,2805.28,1.50009,1815.99,1.85865,-151.594
9.06,69.6233,10.3183,3508.45,2805.28,1.51886,1811.15,1.85865,-151.594
9.08,67.549,10.3183,3508.51,2803.7,1.53847,1811.14,1.85865,-151.594
9.1,70.3148,10.3183,3508.51,2803.7,1.55756,1803.79,1.85865,-151.594
9.12,73.0805,10.3174,3508.51,2799.92,1.57692,1803.77,1.85865,-151.594
9.14,73.0805,10.3174,3508.51,2799.91,1.5964,1795.24,1.95766,-151.594
9.16,73.0805,10.316,3508.51,2794.1,1.616,1795.21,1.95794,-151.594
9.18,73.0806,10.316,3508.51,2794.09,1.6352,1788.1,1.99849,-165.497
9.2,75.1548,10.316,3508.45,2788.24,1.6539,1788.08,1.9986,-165.535
9.22,77.2291,10.3155,3508.45,2788.22,1.67212,1772.83,1.9986,-165.535
9.24,78.612,10.3155,3508.51,2783.68,1.68786,1772.79,1.9986,-165.535
9.26,79.9948,10.3155,3508.51,2783.67,1.70166,1753.85,1.9986,-165.535
9.28,81.3777,10.3155,3508.45,2779.98,1.71354,1753.8,1.9986,-165.535
9.3,79.9949,10.3155,3508.45,2779.97,1.72323,1735.91,1.9986,-165.535
9.32,78.612,10.3136,3508.56,2775.69,1.73121,1735.86,1.9986,-165.535
9.34,80.6863,10.3136,3508.56,2775.68,1.73821,1715.37,1.9986,-165.535
9.36,82.7606,10.3141,3508.45,2772.53,1.74329,1715.31,1.9986,-165.535
9.38,84.8349,10.3141,3508.45,2772.52,1.74636,1701.53,2.0374,-165.535
9.4,82.7606,10.3141,3508.51,2769.55,1.74805,1701.49,2.03751,-165.535
9.42,80.6863,10.3126,3508.51,2769.55,1.74806,1688.67,2.0805,-244.771
9.44,77.9205,10.3126,3508.45,2768.02,1.74699,1688.63,2.08062,-244.994
9.46,75.1548,10.3117,3508.45,2768.01,1.74486,1671.52,2.08062,-244.994
9.48,72.3891,10.3117,3508.51,2765,1.74153,1671.47,2.08062,-244.994
9.5,69.6233,10.3117,3508.51,2764.99,1.73682,1664.4,2.08062,-244.994
9.52,66.8576,10.3093,3508.51,2763.01,1.73065,1664.38,2.08062,-244.994
9.54,63.4004,10.3093,3508.51,2763,1.72456,1658.86,2.08062,-244.994
9.56,59.9432,10.3093,3508.51,2762.96,1.71863,1658.84,2.08062,-244.994
9.58,56.4861,10.3107,3508.51,2762.96,1.71272,1661.49,2.08062,-244.994
9.6,55.7946,10.3107,3508.51,2761.79,1.70716,1661.5,2.08062,-244.994
9.62,55.1032,10.3126,3508.51,2761.79,1.70184,1653.74,2.07069,-244.994
9.64,57.1775,10.3126,3508.45,2761.83,1.69672,1653.72,2.07067,-244.994
9.66,59.2518,10.3126,3508.45,2761.83,1.69203,1635.05,2.1002,-261.156
9.68,61.3261,10.3107,3508.51,2762.06,1.68801,1635,2.10028,-261.202
9.7,59.9432,10.3107,3508.51,2762.06,1.68471,1606.66,2.10028,-261.202
9.72,58.5604,10.3069,3508.45,2761.83,1.68206,1606.58,2.10028,-261.202
9.74,64.7833,10.3069,3508.45,2761.83,1.67934,1566.79,2.10028,-261.202
9.76,71.0062,10.3069,3508.56,2762.19,1.67684,1566.68,2.10028,-261.202
9.78,77.2291,10.3093,3508.56,2762.19,1.67483,1518.58,2.10028,-261.202
9.8,77.2291,10.3093,3508.45,2759.13,1.67396,1518.44,2.10028,-261.202
9.82,77.2291,10.3088,3508.45,2759.13,1.67418,1453.05,2.10028,-261.202
9.84,74.4634,10.3088,3508.51,2757.28,1.67505,1452.87,2.10028,-261.202
9.86,73.7719,10.3088,3508.51,2757.28,1.6758,1375.47,2.01616,-261.202
9.88,73.0805,10.3078,3508.45,2757.95,1.67668,1375.25,2.01592,-261.202
9.9,72.3891,10.3078,3508.45,2757.95,1.67769,1279.56,2.06172,-276.96
9.92,71.6976,10.3083,3508.51,2756.15,1.67872,1279.29,2.06185,-277.005
9.94,68.2405,10.3083,3508.51,2756.15,1.68022,1147.27,2.06185,-277.005
9.96,65.4747,10.3083,3508.51,2753.27,1.68221,1146.9,2.06185,-277.005
9.98,62.709,10.3102,3508.51,2753.26,1.68459,945.197,2.06185,-277.005
10,64.7833,10.3102,3508.51,2749.17,1.6874,944.628,2.06185,-277.005
10.02,66.8576,10.3055,3508.51,2749.15,1.69048,616.705,2.06185,-277.005
10.04,64.0919,10.3055,3508.45,2746.41,1.69413,615.779,2.06185,-277.005
10.06,62.0176,10.3055,3508.45,2746.4,1.69799,125.172,2.06185,-277.005
10.08,59.9432,10.3107,3508.51,2745.14,1.70214,123.787,2.06185,-277.005
10.1,62.0176,10.3107,3508.51,2745.14,1.70618,51.1842,2.20196,-277.005
10.12,64.0919,10.3098,3508.45,2741.68,1.71048,50.9794,2.20236,-277.005
10.14,66.1662,10.3098,3508.45,2741.67,1.71536,50.7968,2.23702,-277.005
10.16,68.2405,10.3098,3508.56,2738.07,1.72122,50.7963,2.23711,-275.007
10.18,70.3148,10.3069,3508.56,2738.06,1.72796,55.8616,2.23711,-275.002
10.2,73.0805,10.3069,3508.45,2737.56,1.73543,55.8759,2.23711,-275.002
10.22,75.8462,10.3074,3508.45,2737.56,1.74374,52.864,2.23711,-275.002
10.24,78.612,10.3074,3508.51,2738.28,1.75212,52.8556,2.23711,-275.002
10.26,77.9205,10.3074,3508.51,2738.28,1.75973,59.8379,2.23711,-275.002
10.28,77.2291,10.3093,3508.45,2736.17,1.76661,59.8573,2.23711,-275.002
10.3,76.5377,10.3093,3508.45,2736.16,1.7726,59.5835,2.23711,-275.002
10.32,75.8462,10.3055,3508.51,2731.17,1.77809,59.5827,2.23711,-275.002
10.34,75.1548,10.3055,3508.51,2731.15,1.78313,54.3348,2.18182,-275.002
10.36,75.1548,10.3055,3508.51,2722.34,1.78743,54.32,2.18166,-275.002
10.38,75.1548,10.2993,3508.51,2722.31,1.79164,49.7566,2.19022,-275.002
10.4,73.7719,10.2993,3508.51,2709.67,1.79581,49.7438,2.19024,-283.456
10.42,72.3891,10.3055,3508.51,2709.64,1.79972,47.599,2.19024,-283.48
10.44,71.0062,10.3055,3508.45,2686.69,1.80302,47.5929,2.19024,-283.48
10.46,69.6233,10.3055,3508.45,2686.63,1.80547,47.0453,2.19024,-283.48
10.48,68.2405,10.3021,3508.51,2647.13,1.80707,47.0438,2.19024,-283.48
10.5,66.1662,10.3021,3508.51,2647.02,1.80812,44.8534,2.19024,-283.48
10.52,64.0919,10.3045,3508.45,2576.03,1.80819,44.8472,2.19024,-283.48
10.54,62.0176,10.3045,3508.45,2575.83,1.80766,44.1171,2.19024,-283.48
10.56,62.709,10.3045,3508.51,2449.77,1.80809,44.115,2.19024,-283.48
10.58,63.4004,10.3021,3508.51,2449.42,1.80942,41.9702,2.17774,-283.48
10.6,62.709,10.3021,3508.51,2226.06,1.81154,41.9642,2.17771,-283.48
10.62,62.0176,10.3021,3508.51,2225.43,1.81412,38.1766,2.19185,-283.48
10.64,61.3261,10.3021,3508.51,1808.85,1.8166,38.1659,2.19189,-214.696
10.66,57.1775,10.3021,3508.51,1807.67,1.81935,37.3445,2.19189,-214.502
10.68,53.0289,10.2969,3508.45,1078.43,1.8209,37.3422,2.19189,-214.502
10.7,53.7203,10.2969,3508.45,1076.38,1.82132,37.5247,2.19189,-214.502
10.72,54.4118,10.2926,3508.51,612.359,1.82069,37.5252,2.19189,-214.502
10.74,55.1032,10.2926,3508.51,611.072,1.81903,39.67,2.19189,-214.502
10.76,54.4118,10.2926,3481.48,447.402,1.81703,39.676,2.19189,-214.502
10.78,53.7203,10.2916,3481.41,446.948,1.81469,41.3188,2.19189,-214.502
10.8,54.4118,10.2916,3049.12,363.677,1.81188,41.3235,2.19189,-214.502
10.82,55.1032,10.2849,3047.9,363.442,1.80921,43.2857,2.12575,-214.502
10.84,55.7946,10.2849,2290.02,254.843,1.80657,43.2913,2.12556,-214.502
10.86,58.5604,10.2849,2287.88,254.537,1.80317,42.9718,2.10986,-214.502
10.88,61.3261,10.2854,1095.81,241.626,1.79898,42.9709,2.10982,-130.585
10.9,60.6347,10.2854,1092.44,241.589,1.79438,44.203,2.10982,-130.348
10.92,59.9432,10.2806,760.258,195.883,1.78945,44.2065,2.10982,-130.348
10.94,59.2518,10.2806,759.321,195.754,1.78516,44.2065,2.10982,-130.348
10.96,63.4004,10.2806,790.219,143.659,1.78162,45.393,2.10982,-130.348
10.98,67.549,10.2749,790.306,143.512,1.7797,45.3963,2.10982,-130.348
11,67.549,10.2749,846.143,97.895,1.77908,43.0234,2.10982,-130.348
11.02,67.549,10.2701,846.301,97.7663,1.78003,43.0167,2.10982,-130.348
11.04,67.549,10.2701,835.133,65.8705,1.78261,44.9789,2.10982,-130.348
11.06,70.3148,10.2701,835.102,65.7806,1.78611,44.9845,2.04129,-130.348
11.08,73.0805,10.2668,996.248,40.8128,1.79017,48.8633,2.04109,-130.348
11.1,75.8462,10.2668,996.703,40.7424,1.7948,48.8743,2.03994,-130.348
11.12,78.612,10.2668,1050.28,22.3877,1.79962,53.1639,2.03994,-119.957
11.14,81.3777,10.2654,1050.43,22.3359,1.80461,53.176,2.03994,-119.927
11.16,79.3034,10.2654,1033.25,14.0583,1.80995,55.1838,2.03994,-119.927
11.18,77.2291,10.262,1033.2,14.0349,1.81569,55.1895,2.03994,-119.927
11.2,78.612,10.262,1007.74,15.2946,1.82151,61.3044,2.03994,-119.927
11.22,82.0693,10.262,1007.67,15.2981,1.82754,61.3217,2.03994,-119.927
11.24,85.5263,10.2601,1002.23,8.90997,1.83334,62.7819,2.03994,-119.927
11.26,87.6006,10.2601,1002.21,8.89195,1.83851,62.7861,2.03994,-119.927
11.28,89.6749,10.2592,1025.65,10.3315,1.84317,64.292,2.03994,-119.927
11.3,93.8235,10.2592,1025.72,10.3356,1.84747,64.2962,2.06417,-119.927
11.32,94.515,10.2592,1048.28,13.4397,1.8507,66.8973,2.06424,-119.927
11.34,95.2064,10.2572,1048.35,13.4485,1.85285,66.9047,2.07681,-119.927
11.36,93.8235,10.2572,1060.21,21.5011,1.8541,59.0101,2.07685,-261.672
11.38,92.4407,10.2558,1060.24,21.5238,1.85513,58.9878,2.07685,-262.072
11.4,91.0578,10.2558,1027.84,25.9326,1.85575,52.4165,2.07685,-262.072
11.42,90.3663,10.2558,1027.75,25.945,1.85627,52.398,2.07685,-262.072
11.44,89.6749,10.2549,963.056,27.3396,1.85714,49.8425,2.07685,-262.072
11.46,90.3664,10.2549,962.874,27.3435,1.85782,49.8353,2.07685,-262.072
11.48,91.0578,10.2544,908.946,27.7484,1.85835,42.7164,2.07685,-262.072
11.5,91.7492,10.2544,908.794,27.7496,1.8591,42.6964,2.07685,-262.072
11.52,91.0578,10.2544,861.694,26.4899,1.85979,42.3313,2.07685,-262.072
11.54,90.3664,10.2549,861.561,26.4864,1.86058,42.3303,2.08744,-262.072
11.56,85.5263,10.2549,814.693,26.4864,1.86169,38.4514,2.08747,-262.072
11.58,80.6863,10.2529,814.561,27.701,1.86275,38.4404,2.0909,-262.072
11.6,75.8462,10.2529,783.199,27.7044,1.86383,33.7858,2.09091,-285.679
11.62,74.4634,10.2529,783.111,23.6106,1.86533,33.7727,2.09091,-285.746
11.64,73.0805,10.2539,777.267,23.5991,1.86683,25.1023,2.09091,-285.746
11.66,73.0805,10.2539,777.25,24.9487,1.86848,25.0778,2.09091,-285.746
11.68,73.0805,10.252,782.632,24.9525,1.86993,23.3437,2.09091,-285.746
11.7,73.0805,10.252,782.647,27.6067,1.87153,23.3388,2.09091,-285.746
11.72,70.3148,10.252,776.05,27.6142,1.87285,22.8369,2.09091,-285.746
11.74,67.549,10.2501,776.032,28.514,1.87358,22.8355,2.09091,-285.746
11.76,64.7833,10.2501,776.032,28.5165,1.87428,19.2759,2.09091,-285.746
11.78,62.0175,10.2482,758.557,23.343,1.87502,19.266,2.06679,-285.746
11.8,59.2518,10.2482,758.508,23.3284,1.87581,27.8455,2.06672,-285.746
11.82,57.8689,10.2482,756.772,25.3978,1.87676,27.8693,2.07021,-285.746
11.84,56.4861,10.2482,756.767,25.4036,1.87722,71.9515,2.07022,-292.525
11.86,57.8689,10.2482,774.3,24.5039,1.87728,72.0758,2.07022,-292.545
11.88,59.2518,10.2472,774.349,24.5014,1.877,95.7597,2.07022,-292.545
11.9,60.6347,10.2472,822.78,23.2867,1.87603,95.8265,2.07022,-292.545
11.92,63.4004,10.2472,822.916,23.2833,1.87441,88.7533,2.07022,-292.545
11.94,66.1661,10.2467,893.566,27.602,1.87311,88.7334,2.07022,-292.545
11.96,63.4004,10.2467,893.765,27.6142,1.87159,88.779,2.07022,-292.545
11.98,60.6347,10.2453,988.081,24.6451,1.86993,88.7791,2.07022,-292.545
12,57.8689,10.2453,988.347,24.6367,1.86798,78.6941,2.07022,-292.545
12.02,59.9432,10.2453,1092.67,16.4041,1.86572,78.6656,2.07022,-292.545
12.04,62.0176,10.2439,1092.97,16.3809,1.86303,63.1502,2.08977,-292.545
12.06,63.4004,10.2439,1151.06,18.1803,1.85976,63.1064,2.08982,-292.545
12.08,64.7833,10.2401,1151.22,18.1854,1.85554,78.0743,2.12132,-314.154
12.1,66.1662,10.2401,1144.57,10.2227,1.85,78.1165,2.1214,-314.215
12.12,66.8576,10.2401,1144.55,10.2003,1.84316,73.3706,2.1214,-314.215
12.14,67.549,10.242,1069.45,10.2902,1.8358,73.3572,2.1214,-314.215
12.16,68.2405,10.242,1069.23,10.2905,1.8281,81.1149,2.1214,-314.215
12.18,66.8576,10.242,1019.82,4.03729,1.82017,81.1368,2.1214,-314.215
12.2,65.4747,10.2463,1019.68,4.01965,1.81254,44.8124,2.1214,-314.215
12.22,68.9319,10.2463,986.699,-5.74252,1.80466,44.7099,2.1214,-314.215
12.24,72.3891,10.2472,986.606,-5.77007,1.79604,36.8609,2.1214,-314.215
12.26,78.612,10.2472,1019.59,-15.9376,1.78752,36.8388,2.1214,-314.215
12.28,77.9205,10.2472,1019.68,-15.9658,1.7792,32.6405,2.07568,-314.215
12.3,77.2291,10.2472,1115.97,-6.15818,1.77112,32.6286,2.07555,-314.215
12.32,76.5377,10.2472,1116.23,-6.13098,1.76367,21.2202,2.07434,-264.579
12.34,75.8462,10.2477,1260.77,-3.79166,1.75673,21.188,2.07434,-264.439
12.36,77.2291,10.2477,1261.18,-3.78506,1.75029,-4.13869,2.07434,-264.439
12.38,74.4634,10.2477,1564.55,-5.85446,1.74456,-4.21014,2.07434,-264.439
12.4,71.6976,10.2496,1565.41,-5.86029,1.73983,99717.6,2.07434,-264.439
12.42,73.7719,10.2496,2107.46,0.302921,1.73607,99999,2.07434,-264.439
12.44,75.8462,10.2506,2108.99,0.320309,1.73296,99999,2.07434,-264.439
12.46,77.9205,10.2506,2619.22,19.4398,1.72993,99999,2.07434,-264.439
12.48,79.9948,10.2506,2620.66,19.4937,1.72669,99999,2.07434,-264.439
12.5,82.0691,10.251,2216.15,27.6364,1.723,99999,2.07434,-264.439
12.52,77.2291,10.251,2215,27.6593,1.71978,99999,2.06848,-264.439
12.54,72.3891,10.2515,1970.94,26.3997,1.71731,99999,2.06847,-264.439
12.56,67.549,10.2515,1970.25,26.3961,1.71544,99999,2.07817,-316.658
12.58,68.9319,10.2515,2177.92,27.4308,1.71377,99999,2.0782,-316.805
12.6,70.3148,10.2525,2178.51,27.4338,1.71164,99999,2.0782,-316.805
12.62,68.9319,10.2525,2044.96,27.2088,1.70889,99999,2.0782,-316.805
12.64,67.549,10.2525,2044.58,27.2082,1.70613,99999,2.0782,-316.805
12.66,66.1661,10.2525,1253.72,26.6683,1.7034,99999,2.0782,-316.805
12.68,67.549,10.2525,1251.49,26.6668,1.70082,99999,2.0782,-316.805
12.7,68.9319,10.2544,772.162,35.4843,1.69817,99999,2.0782,-316.805
12.72,68.2405,10.2544,770.81,35.5091,1.69537,99999,2.0782,-316.805
12.74,67.549,10.2534,732.216,35.0143,1.69241,99999,2.0782,-316.805
12.76,66.8574,10.2534,732.107,35.0129,1.6896,99999,2.06803,-316.805
12.78,63.4004,10.2534,747.035,30.2893,1.68793,99999,2.068,-316.805
12.8,59.9432,10.2558,747.077,30.2759,1.68741,99999,2.06923,-225.903
12.82,59.9432,10.2558,816.975,24.5176,1.68762,99999,2.06923,-225.651
12.84,59.9432,10.2558,817.172,24.5014,1.68795,99999,2.06923,-225.651
12.86,59.9432,10.2558,975.193,28.5502,1.68801,99999,2.06923,-225.651
12.88,59.9432,10.2558,975.639,28.5616,1.68804,99999,2.06923,-225.651
12.9,59.9432,10.2572,1250.08,35.7595,1.6892,99999,2.06923,-225.651
12.92,60.6347,10.2572,1250.85,35.7798,1.69189,99999,2.06923,-225.651
12.94,61.3261,10.2611,1557.81,49.5009,1.69547,99999,2.06923,-225.651
12.96,62.0176,10.2611,1558.68,49.5396,1.69981,99999,2.06923,-225.651
12.98,64.7833,10.2611,1616.95,67.0395,1.70467,99999,2.06923,-225.651
13,67.549,10.2644,1617.11,67.0889,1.71009,291.957,2.07068,-225.651
13.02,67.549,10.2644,1638.17,88.8176,1.71631,10.6626,2.07068,-225.651
13.04,67.549,10.2677,1638.23,88.8789,1.72346,204.286,2.08915,-218.246
13.06,67.549,10.2677,1749.96,128.377,1.73142,204.833,2.0892,-218.225
13.08,68.9319,10.2677,1750.28,128.489,1.73909,462.526,2.0892,-218.225
13.1,70.3148,10.2725,1883.65,206.811,1.74692,463.253,2.0892,-218.225
13.12,67.549,10.2725,1884.03,207.032,1.75484,730.165,2.0892,-218.225
13.14,64.7833,10.2768,2018.44,344.422,1.76315,730.918,2.0892,-218.225
13.16,62.0176,10.2768,2018.82,344.81,1.7715,1306.31,2.0892,-218.225
13.18,64.7833,10.2768,2223.19,567.091,1.77984,1307.94,2.0892,-218.225
13.2,67.549,10.2811,2223.77,567.718,1.78759,1676.02,2.0892,-218.225
13.22,68.2405,10.2811,2617.23,934.586,1.79354,1677.06,2.0892,-218.225
13.24,68.9319,10.2763,2618.34,935.622,1.7983,1969.61,2.0663,-218.225
13.26,69.6233,10.2763,3170.98,1520.5,1.80196,1970.44,2.06624,-218.225
13.28,70.3148,10.2763,3172.54,1522.15,1.80466,2124.91,2.10041,-237.05
13.3,71.0062,10.2749,3507.64,2488.56,1.80647,2125.34,2.10051,-237.103
13.32,67.549,10.2749,3508.56,2491.24,1.80727,2139.77,2.10051,-237.103
13.34,64.0918,10.2763,3508.45,2809.85,1.80683,2139.81,2.10051,-237.103
13.36,60.6347,10.2763,3508.45,2810.74,1.80526,2134.19,2.10051,-237.103
13.38,60.6347,10.2763,3508.51,2810.69,1.80303,2134.18,2.10051,-237.103
13.4,60.6347,10.2792,3508.51,2810.69,1.79914,2110.4,2.10051,-237.103
13.42,62.0176,10.2792,3508.45,2810.74,1.79366,2110.33,2.10051,-237.103
13.44,63.4004,10.2792,3508.45,2810.74,1.78677,2064.84,2.10051,-237.103
13.46,64.7833,10.2768,3508.51,2810.69,1.77931,2064.71,2.10051,-237.103
13.48,62.0176,10.2768,3508.51,2810.69,1.77115,1984.12,2.06432,-237.103
13.5,59.2518,10.2768,3508.51,2810.69,1.76201,1983.89,2.06422,-237.103
13.52,56.4861,10.2768,3508.51,2810.69,1.75307,1862.87,2.07204,-256.917
13.54,53.7203,10.2768,3508.51,2810.74,1.74383,1862.53,2.07207,-256.973
13.56,50.9546,10.274,3508.51,2810.74,1.73437,1670.69,2.07207,-256.973
13.58,50.2632,10.274,3508.45,2810.69,1.72467,1670.15,2.07207,-256.973
13.6,49.5717,10.2697,3508.45,2810.69,1.71477,1362.12,2.07207,-256.973
13.62,49.5717,10.2697,3508.51,2810.69,1.70487,1361.25,2.07207,-256.973
13.64,49.5717,10.2697,3508.51,2810.69,1.69508,1168.4,2.07207,-256.973
13.66,49.5717,10.2673,3508.45,2810.69,1.68555,1167.86,2.07207,-256.973
13.68,48.8803,10.2673,3508.45,2810.69,1.67558,957.395,2.07207,-256.973
13.7,48.1889,10.2663,3508.51,2810.69,1.66568,956.801,2.07207,-256.973
13.72,49.5717,10.2663,3508.51,2810.69,1.65596,1306.81,2.05698,-256.973
13.74,50.9546,10.2663,3508.51,2810.69,1.6454,1307.8,2.05694,-256.973
13.76,52.3375,10.2778,3508.51,2810.69,1.63406,1709.65,2.15947,-192.628
13.78,50.9546,10.2778,3508.51,2810.74,1.6224,1710.78,2.15976,-192.446
